id_run,numero_run,estado,tiempo_inicio,tiempo_fin,id_usuario,version_dataset,id_dataset,id_experimento
949,2,COMPLETED,2025-01-20 23:02:55,2025-01-20 23:09:57,59,1,5,53
950,10,RUNNING,2025-05-30 16:41:12,2025-05-30 16:43:27,40,2,2,87
951,14,CANCELLED,2025-08-10 03:31:01,2025-08-10 03:33:58,49,1,8,62
952,6,PENDING,2025-03-29 12:12:13,2025-03-29 12:13:23,60,2,5,41
953,9,COMPLETED,2025-05-07 08:26:20,2025-05-07 08:27:32,26,2,7,30
954,6,FAILED,2025-04-13 02:50:47,2025-04-13 02:53:57,75,3,8,12
955,12,RUNNING,2025-06-25 05:50:13,2025-06-25 05:57:40,36,3,5,76
956,5,FAILED,2025-02-15 11:40:16,2025-02-15 11:44:17,61,1,4,23
957,11,PENDING,2025-06-29 17:19:26,2025-06-29 17:27:25,51,3,6,77
958,9,COMPLETED,2025-05-28 21:16:18,2025-05-28 21:23:33,100,1,2,44
959,12,RUNNING,2025-07-12 00:57:40,2025-07-12 01:00:49,89,2,7,98
960,11,CANCELLED,2025-05-02 15:05:26,2025-05-02 15:06:55,7,2,1,49
961,11,RUNNING,2025-05-12 23:16:59,2025-05-12 23:24:51,22,4,5,86
962,11,FAILED,2025-08-01 14:03:25,2025-08-01 14:06:03,33,1,5,51
963,5,CANCELLED,2025-03-06 10:36:00,2025-03-06 10:42:19,34,3,2,34
964,12,PENDING,2025-07-20 11:16:19,2025-07-20 11:21:32,93,1,8,25
965,15,COMPLETED,2025-08-30 05:11:34,2025-08-30 05:13:32,35,2,5,89
966,13,PENDING,2025-08-03 12:30:07,2025-08-03 12:35:50,18,2,7,2
967,9,RUNNING,2025-05-15 08:18:54,2025-05-15 08:19:04,90,1,8,16
968,2,CANCELLED,2025-03-07 16:01:14,2025-03-07 16:03:46,97,4,5,60
969,4,FAILED,2025-02-24 22:14:53,2025-02-24 22:19:31,87,2,4,57
970,4,COMPLETED,2025-03-12 01:08:03,2025-03-12 01:15:06,12,1,6,48
971,7,FAILED,2025-04-13 03:17:22,2025-04-13 03:19:41,6,4,2,74
972,10,RUNNING,2025-07-17 04:42:33,2025-07-17 04:50:20,29,2,7,28
973,15,CANCELLED,2025-08-02 21:01:01,2025-08-02 21:01:34,3,2,1,97
974,7,PENDING,2025-05-25 12:46:08,2025-05-25 12:54:07,62,1,8,32
975,13,COMPLETED,2025-07-14 18:40:00,2025-07-14 18:40:26,65,1,3,75
976,10,PENDING,2025-05-29 19:08:34,2025-05-29 19:09:39,4,3,6,13
977,15,COMPLETED,2025-07-29 02:14:13,2025-07-29 02:17:26,28,2,4,21
978,4,RUNNING,2025-01-24 23:21:36,2025-01-24 23:27:27,27,4,3,63
979,14,CANCELLED,2025-07-17 20:04:39,2025-07-17 20:09:22,9,2,6,79
980,15,FAILED,2025-08-21 21:58:25,2025-08-21 22:01:46,2,4,7,17
981,13,RUNNING,2025-07-13 21:09:34,2025-07-13 21:14:27,96,3,7,20
982,2,CANCELLED,2025-03-24 09:41:37,2025-03-24 09:47:15,57,3,4,64
983,4,FAILED,2025-03-08 09:52:20,2025-03-08 09:53:49,94,3,6,99
984,12,COMPLETED,2025-06-24 14:11:51,2025-06-24 14:13:43,13,3,2,6
985,6,PENDING,2025-05-12 01:07:45,2025-05-12 01:14:52,47,2,1,43
986,5,PENDING,2025-04-15 05:21:00,2025-04-15 05:28:07,82,1,4,95
987,2,COMPLETED,2025-02-18 04:50:31,2025-02-18 04:51:19,70,3,1,92
988,12,RUNNING,2025-07-30 01:58:27,2025-07-30 02:02:35,77,4,3,69
989,2,CANCELLED,2025-04-03 03:03:59,2025-04-03 03:08:03,11,3,3,70
990,8,FAILED,2025-06-02 23:26:08,2025-06-02 23:28:21,99,1,2,100
991,14,PENDING,2025-07-28 08:02:38,2025-07-28 08:09:02,79,3,6,18
992,10,FAILED,2025-05-28 20:38:27,2025-05-28 20:42:10,39,2,4,71
993,14,RUNNING,2025-08-01 17:54:58,2025-08-01 17:56:50,88,1,3,68
994,3,CANCELLED,2025-02-05 06:54:25,2025-02-05 07:00:10,69,2,2,35
995,14,COMPLETED,2025-08-24 12:10:57,2025-08-24 12:14:09,86,1,1,45
996,15,RUNNING,2025-08-27 06:19:31,2025-08-27 06:22:16,24,1,8,65
997,2,CANCELLED,2025-02-06 10:44:56,2025-02-06 10:49:32,46,2,7,27
998,5,FAILED,2025-03-25 05:35:52,2025-03-25 05:43:32,20,2,6,55
999,10,COMPLETED,2025-06-11 13:03:24,2025-06-11 13:08:12,72,3,1,56
1000,9,PENDING,2025-05-21 19:56:04,2025-05-21 19:59:23,63,3,5,11
1001,3,PENDING,2025-01-24 22:38:05,2025-01-24 22:44:10,100,2,8,76
1002,12,FAILED,2025-06-28 15:14:06,2025-06-28 15:16:38,10,3,5,31
1003,8,RUNNING,2025-03-29 05:20:20,2025-03-29 05:26:41,37,3,4,15
1004,10,CANCELLED,2025-06-12 09:03:54,2025-06-12 09:04:05,50,1,1,19
1005,3,COMPLETED,2025-01-21 03:15:11,2025-01-21 03:21:47,65,4,3,2
1006,3,COMPLETED,2025-02-13 07:14:27,2025-02-13 07:19:32,19,4,5,55
1007,6,PENDING,2025-05-03 08:21:52,2025-05-03 08:25:11,51,2,2,38
1008,3,RUNNING,2025-02-14 03:17:34,2025-02-14 03:18:05,15,4,4,21
1009,12,CANCELLED,2025-04-26 22:59:17,2025-04-26 23:03:30,98,1,5,52
1010,9,FAILED,2025-05-30 19:05:36,2025-05-30 19:09:41,99,1,6,98
1011,6,PENDING,2025-04-05 23:08:14,2025-04-05 23:10:09,58,1,2,77
1012,6,RUNNING,2025-05-03 02:22:30,2025-05-03 02:26:38,7,4,6,59
1013,14,CANCELLED,2025-07-22 04:37:06,2025-07-22 04:37:56,85,2,7,92
1014,1,FAILED,2025-01-10 20:07:08,2025-01-10 20:14:00,17,2,8,42
1015,11,COMPLETED,2025-05-21 13:51:57,2025-05-21 13:59:04,8,4,3,5
1016,6,COMPLETED,2025-03-12 08:44:30,2025-03-12 08:51:30,39,3,3,4
1017,11,PENDING,2025-07-07 16:45:46,2025-07-07 16:50:03,28,3,7,43
1018,15,FAILED,2025-08-06 09:02:48,2025-08-06 09:07:39,95,1,7,49
1019,10,RUNNING,2025-07-06 08:09:41,2025-07-06 08:15:46,59,3,4,69
1020,13,CANCELLED,2025-07-21 05:37:32,2025-07-21 05:37:56,48,3,2,8
1021,3,CANCELLED,2025-01-25 02:41:46,2025-01-25 02:46:25,38,2,4,10
1022,2,FAILED,2025-02-14 12:47:58,2025-02-14 12:55:39,73,4,2,75
1023,13,COMPLETED,2025-07-18 22:07:40,2025-07-18 22:11:57,22,1,7,58
1024,6,PENDING,2025-06-06 05:36:36,2025-06-06 05:37:10,79,2,1,64
1025,9,RUNNING,2025-06-05 05:25:16,2025-06-05 05:30:07,61,1,3,100
1026,15,FAILED,2025-08-30 00:18:48,2025-08-30 00:22:06,43,2,6,81
1027,8,RUNNING,2025-05-29 09:23:41,2025-05-29 09:29:50,30,1,2,93
1028,3,CANCELLED,2025-02-21 14:02:03,2025-02-21 14:04:27,12,2,8,25
1029,12,PENDING,2025-07-25 12:59:05,2025-07-25 13:05:40,94,2,7,62
1030,4,COMPLETED,2025-04-19 21:21:33,2025-04-19 21:21:33,20,3,3,89
1031,7,PENDING,2025-03-18 04:26:33,2025-03-18 04:28:27,45,3,4,34
1032,6,COMPLETED,2025-03-11 06:34:29,2025-03-11 06:35:48,62,1,4,79
1033,9,FAILED,2025-02-13 02:24:05,2025-02-13 02:29:26,13,3,7,29
1034,5,RUNNING,2025-04-24 01:31:49,2025-04-24 01:34:50,34,1,2,1
1035,4,CANCELLED,2025-02-25 08:41:58,2025-02-25 08:45:09,2,2,8,27
1036,14,PENDING,2025-08-15 04:54:37,2025-08-15 04:57:43,74,2,6,95
1037,1,FAILED,2025-01-14 20:36:43,2025-01-14 20:40:52,77,2,4,83
1038,8,RUNNING,2025-05-09 23:21:06,2025-05-09 23:23:41,88,3,3,11
1039,6,CANCELLED,2025-03-02 17:06:17,2025-03-02 17:07:38,44,3,5,18
1040,8,COMPLETED,2025-06-04 06:43:51,2025-06-04 06:50:30,31,2,5,45
1041,13,CANCELLED,2025-08-28 02:40:07,2025-08-28 02:43:11,82,1,7,37
1042,9,FAILED,2025-06-02 14:36:47,2025-06-02 14:40:05,21,3,1,99
1043,13,COMPLETED,2025-07-16 06:43:19,2025-07-16 06:50:39,71,1,5,97
1044,8,PENDING,2025-05-22 21:28:06,2025-05-22 21:29:44,56,1,1,65
1045,5,RUNNING,2025-02-13 14:44:48,2025-02-13 14:50:27,92,4,2,80
1046,13,CANCELLED,2025-07-06 20:38:24,2025-07-06 20:39:31,5,1,8,12
1047,13,COMPLETED,2025-08-07 05:52:32,2025-08-07 05:58:25,11,3,3,40
1048,2,PENDING,2025-02-28 04:17:07,2025-02-28 04:17:27,41,3,6,84
1049,8,FAILED,2025-05-31 20:54:22,2025-05-31 20:57:00,49,4,5,56
1050,4,RUNNING,2025-02-23 22:49:42,2025-02-23 22:57:14,76,4,6,91
1051,2,PENDING,2025-01-16 22:50:05,2025-01-16 22:50:35,69,2,1,90
1052,1,FAILED,2025-01-26 19:29:39,2025-01-26 19:35:36,80,1,5,68
1053,12,RUNNING,2025-06-27 18:22:59,2025-06-27 18:23:22,93,4,3,82
1054,5,CANCELLED,2025-02-21 03:12:21,2025-02-21 03:18:06,60,2,4,73
1055,15,COMPLETED,2025-09-01 15:07:06,2025-09-01 15:14:04,52,4,5,60
1056,4,RUNNING,2025-02-17 22:30:32,2025-02-17 22:31:02,75,3,8,14
1057,4,CANCELLED,2025-02-10 01:25:00,2025-02-10 01:31:47,97,1,1,33
1058,8,COMPLETED,2025-04-13 20:28:23,2025-04-13 20:32:59,70,2,5,72
1059,12,PENDING,2025-07-22 16:30:54,2025-07-22 16:34:42,25,3,2,48
1060,3,FAILED,2025-02-15 20:34:58,2025-02-15 20:36:00,72,1,4,36
1061,10,PENDING,2025-05-24 20:11:06,2025-05-24 20:18:12,14,1,3,22
1062,1,RUNNING,2025-01-31 16:02:24,2025-01-31 16:06:41,64,4,7,71
1063,15,CANCELLED,2025-08-09 09:56:24,2025-08-09 10:03:55,42,2,3,44
1064,2,FAILED,2025-01-23 17:10:49,2025-01-23 17:15:32,68,2,6,87
1065,15,COMPLETED,2025-08-23 08:18:45,2025-08-23 08:25:43,46,1,3,13
1066,15,CANCELLED,2025-08-18 13:37:34,2025-08-18 13:42:57,66,3,6,23
1067,14,FAILED,2025-08-10 07:07:32,2025-08-10 07:14:36,35,3,8,17
1068,9,PENDING,2025-06-17 02:30:24,2025-06-17 02:32:59,26,3,5,53
1069,13,COMPLETED,2025-08-14 00:26:43,2025-08-14 00:32:17,90,1,2,61
1070,3,RUNNING,2025-03-14 12:14:40,2025-03-14 12:21:02,29,2,7,66
1071,7,CANCELLED,2025-04-02 07:55:55,2025-04-02 07:59:05,16,3,7,96
1072,7,FAILED,2025-05-16 10:16:19,2025-05-16 10:22:48,54,2,8,88
1073,15,COMPLETED,2025-08-21 15:34:07,2025-08-21 15:38:16,27,2,1,30
1074,10,PENDING,2025-05-26 16:37:57,2025-05-26 16:39:45,67,4,2,39
1075,1,RUNNING,2025-01-18 05:09:46,2025-01-18 05:12:32,96,1,4,46
1076,14,PENDING,2025-08-26 09:01:00,2025-08-26 09:03:34,24,1,6,26
1077,9,RUNNING,2025-05-31 20:42:51,2025-05-31 20:46:55,4,3,2,3
1078,2,CANCELLED,2025-02-19 13:28:37,2025-02-19 13:35:48,47,3,6,28
1079,12,FAILED,2025-07-01 18:38:29,2025-07-01 18:45:36,78,2,7,50
1080,8,COMPLETED,2025-05-09 08:43:49,2025-05-09 08:47:51,1,3,4,57
1081,1,COMPLETED,2025-01-22 16:35:04,2025-01-22 16:40:55,33,4,4,54
1082,5,RUNNING,2025-02-22 15:17:51,2025-02-22 15:24:57,55,2,2,9
1083,9,FAILED,2025-05-31 10:40:33,2025-05-31 10:40:53,3,3,6,70
1084,10,CANCELLED,2025-07-21 14:38:49,2025-07-21 14:46:23,32,3,8,51
1085,1,PENDING,2025-01-23 10:34:59,2025-01-23 10:42:58,53,4,5,67
1086,14,RUNNING,2025-07-06 22:20:22,2025-07-06 22:27:51,36,2,1,74
1087,1,CANCELLED,2025-01-06 03:04:44,2025-01-06 03:08:29,40,4,2,16
1088,3,FAILED,2025-01-29 04:13:47,2025-01-29 04:18:50,9,1,6,41
1089,10,COMPLETED,2025-05-09 09:40:55,2025-05-09 09:44:18,6,2,3,35
1090,7,PENDING,2025-03-05 03:11:05,2025-03-05 03:15:27,63,1,7,86
1091,13,PENDING,2025-06-23 04:31:06,2025-06-23 04:33:13,84,1,5,78
1092,1,FAILED,2025-02-04 23:00:57,2025-02-04 23:06:03,83,1,4,94
1093,3,RUNNING,2025-04-25 00:02:41,2025-04-25 00:05:31,81,2,8,32
1094,3,CANCELLED,2025-02-23 13:39:21,2025-02-23 13:43:14,86,2,3,47
1095,15,COMPLETED,2025-08-30 16:11:09,2025-08-30 16:14:44,18,3,3,20
1096,4,COMPLETED,2025-03-19 14:53:17,2025-03-19 14:54:01,57,3,6,85
1097,11,RUNNING,2025-05-13 10:10:57,2025-05-13 10:14:05,91,2,2,6
1098,4,FAILED,2025-02-24 03:27:39,2025-02-24 03:32:54,87,4,7,24
1099,1,CANCELLED,2025-01-04 07:17:56,2025-01-04 07:22:02,89,3,1,63
1100,12,PENDING,2025-06-05 22:56:12,2025-06-05 23:03:07,23,2,3,7
1101,4,CANCELLED,2025-03-14 07:55:21,2025-03-14 08:00:49,32,1,1,15
1102,15,PENDING,2025-08-02 02:05:41,2025-08-02 02:12:20,75,3,5,67
1103,5,COMPLETED,2025-02-11 10:26:03,2025-02-11 10:33:58,89,3,7,2
1104,4,RUNNING,2025-04-20 11:07:13,2025-04-20 11:15:09,38,2,5,38
1105,8,FAILED,2025-05-01 19:09:01,2025-05-01 19:13:18,68,3,6,87
1106,6,PENDING,2025-03-08 13:22:58,2025-03-08 13:29:16,10,3,8,58
1107,6,FAILED,2025-05-19 12:00:58,2025-05-19 12:04:41,94,1,2,61
1108,12,RUNNING,2025-08-18 11:48:23,2025-08-18 11:51:03,9,4,4,94
1109,4,CANCELLED,2025-02-06 00:41:01,2025-02-06 00:45:43,14,1,7,4
1110,4,COMPLETED,2025-03-21 21:40:23,2025-03-21 21:46:05,22,1,4,44
1111,9,FAILED,2025-06-24 12:01:05,2025-06-24 12:09:03,97,3,4,80
1112,5,RUNNING,2025-03-18 10:49:25,2025-03-18 10:51:08,88,2,7,82
1113,1,CANCELLED,2025-01-12 07:30:26,2025-01-12 07:33:55,53,4,3,90
1114,12,COMPLETED,2025-06-02 18:23:28,2025-06-02 18:30:49,83,3,4,57
1115,12,PENDING,2025-06-27 12:35:31,2025-06-27 12:38:57,7,3,6,41
1116,4,FAILED,2025-04-12 04:39:39,2025-04-12 04:44:08,95,1,6,93
1117,14,RUNNING,2025-07-19 07:57:43,2025-07-19 08:03:01,64,2,7,55
1118,5,CANCELLED,2025-02-27 18:26:52,2025-02-27 18:30:41,91,1,4,78
1119,4,PENDING,2025-01-25 23:56:20,2025-01-26 00:02:02,55,1,8,37
1120,13,COMPLETED,2025-07-17 22:38:35,2025-07-17 22:39:43,77,1,5,91
1121,9,COMPLETED,2025-05-28 07:19:48,2025-05-28 07:26:36,81,1,5,19
1122,9,RUNNING,2025-05-23 01:49:22,2025-05-23 01:49:51,50,2,4,71
1123,1,CANCELLED,2025-01-06 05:32:03,2025-01-06 05:34:43,29,4,6,65
1124,6,FAILED,2025-05-15 20:21:59,2025-05-15 20:28:21,40,4,2,66
1125,2,PENDING,2025-03-12 03:19:38,2025-03-12 03:25:14,80,4,3,95
1126,6,PENDING,2025-05-01 03:20:10,2025-05-01 03:25:27,85,2,2,56
1127,15,RUNNING,2025-08-29 10:37:38,2025-08-29 10:43:44,61,2,8,32
1128,3,CANCELLED,2025-02-28 23:17:54,2025-02-28 23:23:27,11,3,1,84
1129,12,FAILED,2025-06-07 23:22:41,2025-06-07 23:29:51,34,1,5,72
1130,2,COMPLETED,2025-01-16 04:58:43,2025-01-16 05:04:24,79,4,6,11
1131,12,PENDING,2025-07-04 14:13:11,2025-07-04 14:20:53,72,4,3,53
1132,3,RUNNING,2025-01-05 23:18:29,2025-01-05 23:21:33,42,1,8,29
1133,10,CANCELLED,2025-06-28 14:19:16,2025-06-28 14:25:45,41,1,2,43
1134,6,FAILED,2025-03-06 20:14:00,2025-03-06 20:19:06,31,2,7,10
1135,4,COMPLETED,2025-05-03 04:44:45,2025-05-03 04:51:43,2,3,3,64
1136,5,PENDING,2025-03-20 20:08:38,2025-03-20 20:10:15,45,3,5,27
1137,15,RUNNING,2025-08-18 12:32:51,2025-08-18 12:38:29,3,3,1,70
1138,13,CANCELLED,2025-08-08 09:59:31,2025-08-08 10:05:59,65,3,1,63
1139,4,FAILED,2025-04-03 10:04:40,2025-04-03 10:09:02,13,2,7,26
1140,8,COMPLETED,2025-05-03 01:17:39,2025-05-03 01:22:10,48,2,2,92
1141,9,CANCELLED,2025-07-10 12:38:27,2025-07-10 12:43:31,60,3,8,60
1142,15,PENDING,2025-08-24 02:14:40,2025-08-24 02:17:10,19,2,3,83
1143,1,COMPLETED,2025-01-17 16:50:08,2025-01-17 16:57:15,23,2,5,76
1144,3,RUNNING,2025-02-22 02:22:51,2025-02-22 02:27:59,96,3,2,6
1145,11,FAILED,2025-05-22 13:01:15,2025-05-22 13:02:55,6,3,1,12
1146,7,FAILED,2025-05-25 06:47:18,2025-05-25 06:54:19,57,4,3,81
1147,9,CANCELLED,2025-06-09 14:05:02,2025-06-09 14:10:26,24,4,5,45
1148,14,PENDING,2025-08-16 06:41:42,2025-08-16 06:43:54,62,4,7,28
1149,8,COMPLETED,2025-05-17 17:20:03,2025-05-17 17:20:14,51,3,1,97
1150,13,RUNNING,2025-07-13 22:40:42,2025-07-13 22:47:04,37,3,8,89
1151,13,PENDING,2025-08-13 14:17:34,2025-08-13 14:22:46,17,1,5,23
1152,7,RUNNING,2025-03-17 16:45:24,2025-03-17 16:50:23,66,1,7,5
1153,8,CANCELLED,2025-04-17 07:03:16,2025-04-17 07:07:29,76,3,1,20
1154,7,FAILED,2025-04-21 14:47:58,2025-04-21 14:53:19,33,1,4,77
1155,15,COMPLETED,2025-08-07 01:36:33,2025-08-07 01:38:09,99,2,7,47
1156,3,FAILED,2025-02-13 17:08:41,2025-02-13 17:16:05,93,2,6,74
1157,8,COMPLETED,2025-05-13 17:47:57,2025-05-13 17:50:48,8,3,8,54
1158,9,PENDING,2025-06-16 09:12:46,2025-06-16 09:17:30,67,1,4,50
1159,1,RUNNING,2025-01-05 11:57:42,2025-01-05 12:03:19,21,4,3,98
1160,11,CANCELLED,2025-06-17 18:45:23,2025-06-17 18:50:18,12,1,2,22
1161,15,FAILED,2025-06-18 11:13:26,2025-06-18 11:19:47,39,4,6,85
1162,6,RUNNING,2025-04-18 04:53:23,2025-04-18 04:57:46,59,2,7,51
1163,5,CANCELLED,2025-02-15 17:26:59,2025-02-15 17:32:33,5,2,5,33
1164,5,PENDING,2025-01-26 01:58:18,2025-01-26 02:04:06,43,3,6,52
1165,8,COMPLETED,2025-04-19 20:22:21,2025-04-19 20:23:21,27,2,4,16
1166,13,RUNNING,2025-07-22 18:02:59,2025-07-22 18:09:13,30,2,4,48
1167,2,FAILED,2025-01-17 02:31:46,2025-01-17 02:37:46,86,1,6,79
1168,14,CANCELLED,2025-07-23 07:52:59,2025-07-23 07:57:52,36,3,3,3
1169,8,PENDING,2025-05-13 09:24:10,2025-05-13 09:29:38,73,1,2,13
1170,9,COMPLETED,2025-05-30 23:50:33,2025-05-30 23:58:11,54,1,2,9
1171,9,PENDING,2025-04-11 14:26:13,2025-04-11 14:33:21,47,2,5,96
1172,3,COMPLETED,2025-02-21 17:57:33,2025-02-21 18:01:08,26,1,5,62
1173,3,RUNNING,2025-02-20 07:00:44,2025-02-20 07:01:39,25,2,7,46
1174,11,CANCELLED,2025-06-14 16:14:30,2025-06-14 16:17:34,16,4,2,18
1175,12,FAILED,2025-06-15 16:14:46,2025-06-15 16:18:33,28,3,6,21
1176,14,PENDING,2025-07-30 14:56:31,2025-07-30 15:02:31,15,3,1,14
1177,11,RUNNING,2025-07-23 20:28:40,2025-07-23 20:29:10,87,2,3,1
1178,4,CANCELLED,2025-02-13 01:55:36,2025-02-13 01:58:26,92,3,2,49
1179,4,FAILED,2025-02-27 19:40:05,2025-02-27 19:41:37,44,1,6,8
1180,8,COMPLETED,2025-03-13 00:18:30,2025-03-13 00:24:12,82,1,7,86
1181,6,FAILED,2025-04-08 17:12:34,2025-04-08 17:15:19,78,4,6,36
1182,9,COMPLETED,2025-06-22 01:57:55,2025-06-22 02:02:32,4,4,4,59
1183,1,PENDING,2025-02-15 17:29:06,2025-02-15 17:29:20,18,2,8,88
1184,7,RUNNING,2025-04-14 07:15:12,2025-04-14 07:19:54,74,2,1,7
1185,5,CANCELLED,2025-02-17 06:42:07,2025-02-17 06:48:48,100,1,3,69
1186,8,FAILED,2025-05-06 10:29:29,2025-05-06 10:30:08,35,3,3,30
1187,9,COMPLETED,2025-05-08 13:10:00,2025-05-08 13:12:31,71,2,4,75
1188,8,PENDING,2025-04-17 02:57:34,2025-04-17 02:57:52,63,2,7,25
1189,9,RUNNING,2025-05-17 21:27:01,2025-05-17 21:33:06,20,3,6,39
1190,13,CANCELLED,2025-06-16 09:21:06,2025-06-16 09:24:41,56,3,8,24
1191,11,COMPLETED,2025-05-01 08:38:09,2025-05-01 08:40:47,49,3,4,73
1192,15,PENDING,2025-08-23 03:28:03,2025-08-23 03:28:12,52,2,1,42
1193,3,RUNNING,2025-02-16 15:15:24,2025-02-16 15:21:24,1,1,4,17
1194,11,CANCELLED,2025-07-21 20:27:33,2025-07-21 20:34:50,84,3,2,100
1195,9,FAILED,2025-04-10 21:11:03,2025-04-10 21:15:24,98,1,3,68
1196,11,CANCELLED,2025-07-04 01:39:53,2025-07-04 01:44:03,69,1,5,40
1197,2,PENDING,2025-01-30 02:28:43,2025-01-30 02:31:57,58,3,2,99
1198,6,COMPLETED,2025-03-15 05:40:09,2025-03-15 05:46:58,70,1,5,34
1199,5,RUNNING,2025-03-30 22:18:05,2025-03-30 22:21:44,46,1,8,31
1200,7,FAILED,2025-03-30 13:11:03,2025-03-30 13:14:01,90,3,7,35
1201,1,CANCELLED,2025-01-22 01:44:13,2025-01-22 01:48:09,68,3,3,45
1202,3,FAILED,2025-02-21 19:13:54,2025-02-21 19:16:00,79,1,4,16
1203,12,PENDING,2025-08-09 15:12:28,2025-08-09 15:15:53,88,3,1,51
1204,5,COMPLETED,2025-04-08 06:51:01,2025-04-08 06:51:25,17,2,3,42
1205,11,RUNNING,2025-07-29 23:29:30,2025-07-29 23:35:55,19,3,2,37
1206,4,CANCELLED,2025-04-15 14:47:23,2025-04-15 14:53:06,92,1,3,100
1207,3,FAILED,2025-01-04 21:33:31,2025-01-04 21:39:15,35,4,2,63
1208,4,PENDING,2025-04-21 10:18:07,2025-04-21 10:20:33,83,4,7,43
1209,13,COMPLETED,2025-06-13 10:38:08,2025-06-13 10:45:10,22,1,6,33
1210,9,RUNNING,2025-04-03 11:15:45,2025-04-03 11:17:50,96,2,7,35
1211,1,PENDING,2025-01-06 22:37:11,2025-01-06 22:44:46,40,2,5,19
1212,10,FAILED,2025-04-06 19:52:39,2025-04-06 19:57:34,67,2,5,86
1213,9,RUNNING,2025-05-04 18:44:57,2025-05-04 18:51:50,61,3,8,12
1214,13,CANCELLED,2025-07-22 07:02:17,2025-07-22 07:03:07,91,2,8,14
1215,11,COMPLETED,2025-08-05 07:40:23,2025-08-05 07:43:19,85,1,1,94
1216,13,FAILED,2025-07-16 18:02:28,2025-07-16 18:03:42,94,2,2,54
1217,15,COMPLETED,2025-08-27 03:40:26,2025-08-27 03:42:57,69,1,7,66
1218,13,PENDING,2025-07-25 12:52:36,2025-07-25 12:59:12,97,3,6,30
1219,6,RUNNING,2025-03-31 09:55:04,2025-03-31 09:59:12,47,1,8,85
1220,13,CANCELLED,2025-05-12 19:01:55,2025-05-12 19:02:58,21,4,4,29
1221,5,FAILED,2025-03-03 05:39:22,2025-03-03 05:41:40,62,4,4,7
1222,3,PENDING,2025-02-16 23:03:18,2025-02-16 23:06:11,44,2,1,9
1223,4,COMPLETED,2025-01-24 00:03:51,2025-01-24 00:08:28,82,3,3,52
1224,1,RUNNING,2025-02-20 14:39:17,2025-02-20 14:46:11,58,2,2,61
1225,11,CANCELLED,2025-07-02 02:02:53,2025-07-02 02:09:53,5,2,5,11
1226,3,PENDING,2025-03-08 07:23:32,2025-03-08 07:24:50,76,1,6,31
1227,7,COMPLETED,2025-05-03 11:44:27,2025-05-03 11:47:55,10,3,6,21
1228,4,RUNNING,2025-03-11 18:00:28,2025-03-11 18:03:41,36,1,5,77
1229,1,CANCELLED,2025-01-26 18:19:31,2025-01-26 18:24:45,42,4,4,41
1230,11,FAILED,2025-06-24 09:51:43,2025-06-24 09:56:19,7,3,7,20
1231,10,COMPLETED,2025-05-28 20:46:59,2025-05-28 20:51:07,18,1,6,58
1232,1,PENDING,2025-01-01 15:53:49,2025-01-01 15:59:54,86,2,8,40
1233,3,FAILED,2025-02-10 10:42:04,2025-02-10 10:49:38,72,1,7,18
1234,15,RUNNING,2025-08-30 08:38:00,2025-08-30 08:42:59,16,3,4,25
1235,10,CANCELLED,2025-07-28 05:17:38,2025-07-28 05:21:37,54,1,5,68
1236,8,RUNNING,2025-04-15 00:04:03,2025-04-15 00:11:39,66,4,6,8
1237,13,CANCELLED,2025-07-14 17:32:46,2025-07-14 17:39:02,8,4,5,72
1238,11,COMPLETED,2025-08-08 06:18:17,2025-08-08 06:24:41,95,2,6,32
1239,11,PENDING,2025-05-08 12:05:48,2025-05-08 12:10:23,87,3,7,10
1240,12,FAILED,2025-08-05 15:04:44,2025-08-05 15:06:45,29,2,1,59
1241,8,RUNNING,2025-05-20 20:38:59,2025-05-20 20:46:37,64,2,4,47
1242,12,CANCELLED,2025-06-17 10:44:55,2025-06-17 10:52:18,65,1,8,74
1243,7,FAILED,2025-04-16 18:13:20,2025-04-16 18:14:24,4,3,1,13
1244,13,COMPLETED,2025-07-08 14:55:18,2025-07-08 14:57:35,46,1,1,79
1245,13,PENDING,2025-07-17 05:23:08,2025-07-17 05:24:34,49,4,7,65
1246,8,PENDING,2025-05-28 04:38:20,2025-05-28 04:39:52,27,3,2,53
1247,5,RUNNING,2025-05-21 20:39:22,2025-05-21 20:41:13,34,3,3,64
1248,2,CANCELLED,2025-03-06 14:57:35,2025-03-06 15:04:17,60,1,2,93
1249,15,FAILED,2025-08-24 19:10:06,2025-08-24 19:18:04,9,3,6,56
1250,12,COMPLETED,2025-07-11 19:43:15,2025-07-11 19:49:01,15,2,7,99
1251,11,PENDING,2025-04-28 03:41:52,2025-04-28 03:48:14,30,3,2,83
1252,13,RUNNING,2025-07-31 18:18:40,2025-07-31 18:21:54,70,1,4,69
1253,7,CANCELLED,2025-03-30 14:23:46,2025-03-30 14:24:17,45,4,5,39
1254,10,FAILED,2025-06-19 07:48:53,2025-06-19 07:52:53,74,4,3,76
1255,9,COMPLETED,2025-05-01 01:27:04,2025-05-01 01:31:54,6,1,5,6
1256,14,CANCELLED,2025-08-29 05:30:23,2025-08-29 05:32:13,78,2,8,81
1257,9,FAILED,2025-05-16 16:12:21,2025-05-16 16:18:09,14,2,3,90
1258,10,PENDING,2025-05-07 11:03:58,2025-05-07 11:05:37,77,2,4,4
1259,2,COMPLETED,2025-01-25 00:50:42,2025-01-25 00:53:03,51,3,2,26
