id_modelo,fecha_creacion,path_artefacto,stage,framework,algoritmo,id_run
289,2024-09-17 15:12:42,/artifacts/run_603/model.joblib,Deployment,XGBoost,Neural Network,603
304,2024-09-17 16:32:50,/artifacts/run_234/model.onnx,Monitoring,XGBoost,Logistic Regression,234
309,2024-09-17 17:01:54,/artifacts/run_750/model.joblib,Deployment,XGBoost,DBSCAN,750
324,2024-09-17 18:24:56,/artifacts/run_154/model.onnx,Evaluation,XGBoost,LightGBM,154
329,2024-09-17 18:53:44,/artifacts/run_446/model.pkl,Deployment,XGBoost,DBSCAN,446
339,2024-09-17 19:57:03,/artifacts/run_1164/model.pkl,Monitoring,XGBoost,QDA,1164
346,2024-09-17 20:23:31,/artifacts/run_925/model.joblib,Evaluation,XGBoost,LightGBM,925
356,2024-09-17 21:10:04,/artifacts/run_1101/model.joblib,Evaluation,XGBoost,QDA,1101
362,2024-09-17 21:35:40,/artifacts/run_1373/model.joblib,Development,XGBoost,LDA,1373
371,2024-09-17 22:35:16,/artifacts/run_211/model.pkl,Deployment,XGBoost,DBSCAN,211
386,2024-09-17 23:56:32,/artifacts/run_65/model.onnx,Monitoring,XGBoost,LDA,65
393,2024-09-18 00:32:35,/artifacts/run_971/model.onnx,Monitoring,XGBoost,Neural Network,971
403,2024-09-18 01:36:40,/artifacts/run_689/model.onnx,Deployment,XGBoost,Random Forest,689
413,2024-09-18 02:44:14,/artifacts/run_839/model.onnx,Evaluation,XGBoost,Gaussian Mixture,839
417,2024-09-18 03:08:59,/artifacts/run_710/model.onnx,Monitoring,XGBoost,LDA,710
427,2024-09-18 03:50:40,/artifacts/run_1096/model.onnx,Monitoring,XGBoost,QDA,1096
440,2024-09-18 04:57:48,/artifacts/run_577/model.pkl,Monitoring,XGBoost,Gradient Boosting,577
450,2024-09-18 06:00:58,/artifacts/run_105/model.onnx,Deployment,XGBoost,QDA,105
452,2024-09-18 06:16:55,/artifacts/run_751/weights.h5,Monitoring,XGBoost,XGBoost,751
468,2024-09-18 07:36:22,/artifacts/run_1436/model.onnx,Monitoring,XGBoost,LDA,1436
469,2024-09-18 07:39:49,/artifacts/run_1266/weights.h5,Development,XGBoost,Naive Bayes,1266
479,2024-09-18 08:24:15,/artifacts/run_551/model.pkl,Deployment,XGBoost,Support Vector Machine,551
494,2024-09-18 09:46:56,/artifacts/run_637/model.pkl,Monitoring,XGBoost,Gaussian Mixture,637
499,2024-09-18 10:18:00,/artifacts/run_950/weights.h5,Evaluation,XGBoost,K-Nearest Neighbors,950
511,2024-09-18 11:17:28,/artifacts/run_967/model.joblib,Development,XGBoost,DBSCAN,967
518,2024-09-18 11:55:31,/artifacts/run_178/model.pkl,Monitoring,XGBoost,LightGBM,178
531,2024-09-18 12:59:17,/artifacts/run_441/weights.h5,Evaluation,XGBoost,LightGBM,441
538,2024-09-18 13:37:05,/artifacts/run_1064/model.onnx,Deployment,XGBoost,Neural Network,1064
543,2024-09-18 14:14:46,/artifacts/run_956/model.joblib,Monitoring,XGBoost,Gradient Boosting,956
555,2024-09-18 15:24:01,/artifacts/run_68/model.joblib,Monitoring,XGBoost,LightGBM,68
562,2024-09-18 15:58:45,/artifacts/run_1276/weights.h5,Evaluation,XGBoost,QDA,1276
575,2024-09-18 16:58:57,/artifacts/run_425/model.pkl,Development,XGBoost,Naive Bayes,425
581,2024-09-18 17:19:36,/artifacts/run_730/model.joblib,Development,XGBoost,Neural Network,730
591,2024-09-18 18:09:40,/artifacts/run_513/model.joblib,Deployment,XGBoost,Gaussian Mixture,513
599,2024-09-18 18:43:13,/artifacts/run_1450/model.pkl,Monitoring,XGBoost,Neural Network,1450
608,2024-09-18 19:28:31,/artifacts/run_924/weights.h5,Evaluation,XGBoost,Gaussian Mixture,924
619,2024-09-18 20:23:19,/artifacts/run_72/model.pkl,Deployment,XGBoost,QDA,72
624,2024-09-18 20:47:54,/artifacts/run_858/weights.h5,Evaluation,XGBoost,XGBoost,858
634,2024-09-18 21:34:55,/artifacts/run_422/model.onnx,Deployment,XGBoost,DBSCAN,422
644,2024-09-18 22:46:11,/artifacts/run_1169/weights.h5,Deployment,XGBoost,Support Vector Machine,1169
654,2024-09-18 23:39:16,/artifacts/run_228/model.joblib,Deployment,XGBoost,CatBoost,228
666,2024-09-19 00:51:28,/artifacts/run_1400/model.joblib,Deployment,XGBoost,QDA,1400
669,2024-09-19 01:05:58,/artifacts/run_1380/model.pkl,Monitoring,XGBoost,Gradient Boosting,1380
683,2024-09-19 02:29:09,/artifacts/run_1135/weights.h5,Evaluation,XGBoost,Neural Network,1135
687,2024-09-19 02:49:32,/artifacts/run_533/weights.h5,Evaluation,XGBoost,QDA,533
697,2024-09-19 03:41:27,/artifacts/run_1006/model.onnx,Deployment,XGBoost,Neural Network,1006
705,2024-09-19 04:44:13,/artifacts/run_1160/model.onnx,Deployment,XGBoost,Logistic Regression,1160
715,2024-09-19 05:39:31,/artifacts/run_1348/model.joblib,Deployment,XGBoost,Random Forest,1348
725,2024-09-19 06:32:24,/artifacts/run_548/model.pkl,Development,XGBoost,LDA,548
736,2024-09-19 07:27:25,/artifacts/run_935/model.joblib,Deployment,XGBoost,K-Nearest Neighbors,935
744,2024-09-19 08:09:14,/artifacts/run_177/model.pkl,Deployment,XGBoost,Logistic Regression,177
753,2024-09-19 08:57:49,/artifacts/run_1444/model.onnx,Development,XGBoost,CatBoost,1444
763,2024-09-19 10:04:01,/artifacts/run_1116/model.pkl,Deployment,XGBoost,XGBoost,1116
774,2024-09-19 11:11:43,/artifacts/run_1243/model.onnx,Monitoring,XGBoost,QDA,1243
782,2024-09-19 11:59:53,/artifacts/run_965/model.joblib,Evaluation,XGBoost,Decision Tree,965
792,2024-09-19 12:49:28,/artifacts/run_1137/model.pkl,Evaluation,XGBoost,LDA,1137
798,2024-09-19 13:32:41,/artifacts/run_992/model.onnx,Deployment,XGBoost,K-Nearest Neighbors,992
810,2024-09-19 14:30:13,/artifacts/run_588/model.pkl,Evaluation,XGBoost,LightGBM,588
813,2024-09-19 14:49:03,/artifacts/run_298/model.joblib,Development,XGBoost,Decision Tree,298
826,2024-09-19 15:58:48,/artifacts/run_439/model.pkl,Monitoring,XGBoost,K-Nearest Neighbors,439
832,2024-09-19 16:30:09,/artifacts/run_1267/model.pkl,Evaluation,XGBoost,Naive Bayes,1267
845,2024-09-19 17:27:13,/artifacts/run_1368/model.joblib,Deployment,XGBoost,LightGBM,1368
851,2024-09-19 18:01:01,/artifacts/run_708/model.onnx,Evaluation,XGBoost,K-Nearest Neighbors,708
863,2024-09-19 19:14:20,/artifacts/run_387/model.onnx,Evaluation,XGBoost,DBSCAN,387
873,2024-09-19 20:09:11,/artifacts/run_810/model.joblib,Development,XGBoost,Logistic Regression,810
881,2024-09-19 20:57:51,/artifacts/run_1301/model.onnx,Monitoring,XGBoost,QDA,1301
885,2024-09-19 21:23:54,/artifacts/run_448/model.onnx,Deployment,XGBoost,CatBoost,448
898,2024-09-19 22:17:03,/artifacts/run_1146/model.pkl,Deployment,XGBoost,QDA,1146
906,2024-09-19 22:55:33,/artifacts/run_1128/weights.h5,Deployment,XGBoost,Decision Tree,1128
914,2024-09-19 23:48:25,/artifacts/run_933/weights.h5,Evaluation,XGBoost,Neural Network,933
923,2024-09-20 00:29:26,/artifacts/run_902/model.onnx,Development,XGBoost,Gaussian Mixture,902
934,2024-09-20 01:30:58,/artifacts/run_1414/model.joblib,Monitoring,XGBoost,XGBoost,1414
937,2024-09-20 01:43:24,/artifacts/run_1449/model.joblib,Monitoring,XGBoost,CatBoost,1449
952,2024-09-20 03:03:19,/artifacts/run_1226/model.pkl,Monitoring,XGBoost,DBSCAN,1226
960,2024-09-20 03:53:52,/artifacts/run_1197/model.onnx,Development,XGBoost,LDA,1197
968,2024-09-20 04:36:56,/artifacts/run_1308/weights.h5,Development,XGBoost,QDA,1308
981,2024-09-20 06:05:54,/artifacts/run_365/model.pkl,Monitoring,XGBoost,KMeans,365
985,2024-09-20 06:25:57,/artifacts/run_921/model.pkl,Development,XGBoost,K-Nearest Neighbors,921
992,2024-09-20 07:07:26,/artifacts/run_187/model.pkl,Evaluation,XGBoost,LDA,187
9,2024-09-16 12:28:04,/artifacts/run_1492/weights.h5,Evaluation,scikit-learn,Logistic Regression,1492
14,2024-09-16 13:08:08,/artifacts/run_406/model.onnx,Monitoring,scikit-learn,K-Nearest Neighbors,406
19,2024-09-16 13:36:21,/artifacts/run_1211/model.pkl,Development,scikit-learn,LDA,1211
33,2024-09-16 14:45:29,/artifacts/run_809/model.joblib,Development,scikit-learn,QDA,809
37,2024-09-16 15:17:04,/artifacts/run_1367/model.onnx,Development,scikit-learn,LightGBM,1367
49,2024-09-16 16:34:45,/artifacts/run_532/model.joblib,Monitoring,scikit-learn,Support Vector Machine,532
56,2024-09-16 17:11:01,/artifacts/run_1043/model.pkl,Monitoring,scikit-learn,Naive Bayes,1043
67,2024-09-16 18:06:19,/artifacts/run_1084/weights.h5,Deployment,scikit-learn,CatBoost,1084
76,2024-09-16 18:56:36,/artifacts/run_881/model.joblib,Deployment,scikit-learn,LightGBM,881
84,2024-09-16 19:34:02,/artifacts/run_1456/model.pkl,Development,scikit-learn,K-Nearest Neighbors,1456
94,2024-09-16 20:31:33,/artifacts/run_412/weights.h5,Monitoring,scikit-learn,Neural Network,412
100,2024-09-16 21:10:14,/artifacts/run_934/model.pkl,Monitoring,scikit-learn,XGBoost,934
110,2024-09-16 22:14:48,/artifacts/run_21/model.joblib,Deployment,scikit-learn,Logistic Regression,21
121,2024-09-16 23:32:10,/artifacts/run_1077/model.pkl,Development,scikit-learn,Random Forest,1077
134,2024-09-17 00:52:24,/artifacts/run_141/model.pkl,Evaluation,scikit-learn,Gaussian Mixture,141
137,2024-09-17 01:02:50,/artifacts/run_663/model.pkl,Development,scikit-learn,Decision Tree,663
153,2024-09-17 02:33:05,/artifacts/run_270/weights.h5,Monitoring,scikit-learn,LightGBM,270
155,2024-09-17 02:37:56,/artifacts/run_894/model.joblib,Development,scikit-learn,DBSCAN,894
168,2024-09-17 03:54:25,/artifacts/run_2/weights.h5,Development,scikit-learn,CatBoost,2
178,2024-09-17 04:57:47,/artifacts/run_1446/weights.h5,Evaluation,scikit-learn,QDA,1446
183,2024-09-17 05:16:01,/artifacts/run_1222/weights.h5,Evaluation,scikit-learn,CatBoost,1222
191,2024-09-17 06:06:00,/artifacts/run_481/model.onnx,Monitoring,scikit-learn,Naive Bayes,481
202,2024-09-17 06:55:48,/artifacts/run_1271/model.joblib,Development,scikit-learn,Logistic Regression,1271
209,2024-09-17 07:34:00,/artifacts/run_499/model.joblib,Development,scikit-learn,CatBoost,499
218,2024-09-17 08:41:18,/artifacts/run_366/model.onnx,Evaluation,scikit-learn,DBSCAN,366
231,2024-09-17 09:52:28,/artifacts/run_685/model.onnx,Monitoring,scikit-learn,Decision Tree,685
243,2024-09-17 10:56:18,/artifacts/run_97/model.joblib,Monitoring,scikit-learn,KMeans,97
246,2024-09-17 11:12:24,/artifacts/run_760/model.pkl,Monitoring,scikit-learn,QDA,760
257,2024-09-17 12:22:16,/artifacts/run_868/model.pkl,Monitoring,scikit-learn,QDA,868
263,2024-09-17 12:59:09,/artifacts/run_667/weights.h5,Monitoring,scikit-learn,LDA,667
277,2024-09-17 14:10:11,/artifacts/run_977/model.pkl,Evaluation,scikit-learn,XGBoost,977
286,2024-09-17 15:03:04,/artifacts/run_411/model.pkl,Evaluation,scikit-learn,QDA,411
295,2024-09-17 15:52:15,/artifacts/run_1302/model.pkl,Evaluation,scikit-learn,Gradient Boosting,1302
303,2024-09-17 16:29:11,/artifacts/run_1187/model.onnx,Evaluation,scikit-learn,Gaussian Mixture,1187
314,2024-09-17 17:25:02,/artifacts/run_283/model.joblib,Monitoring,scikit-learn,Random Forest,283
322,2024-09-17 18:13:01,/artifacts/run_254/model.pkl,Development,scikit-learn,CatBoost,254
326,2024-09-17 18:36:02,/artifacts/run_1291/model.onnx,Evaluation,scikit-learn,Neural Network,1291
338,2024-09-17 19:47:42,/artifacts/run_442/weights.h5,Development,scikit-learn,Gradient Boosting,442
345,2024-09-17 20:20:36,/artifacts/run_501/model.pkl,Development,scikit-learn,Decision Tree,501
360,2024-09-17 21:30:40,/artifacts/run_747/model.joblib,Deployment,scikit-learn,LightGBM,747
361,2024-09-17 21:32:52,/artifacts/run_1376/weights.h5,Monitoring,scikit-learn,Neural Network,1376
375,2024-09-17 22:54:48,/artifacts/run_304/model.joblib,Monitoring,scikit-learn,K-Nearest Neighbors,304
385,2024-09-17 23:47:19,/artifacts/run_1365/weights.h5,Development,scikit-learn,XGBoost,1365
390,2024-09-18 00:16:33,/artifacts/run_367/model.pkl,Evaluation,scikit-learn,LightGBM,367
400,2024-09-18 01:22:25,/artifacts/run_795/model.onnx,Deployment,scikit-learn,Gradient Boosting,795
410,2024-09-18 02:29:16,/artifacts/run_233/weights.h5,Deployment,scikit-learn,Naive Bayes,233
421,2024-09-18 03:21:59,/artifacts/run_1498/model.joblib,Development,scikit-learn,Gradient Boosting,1498
425,2024-09-18 03:37:14,/artifacts/run_1038/model.onnx,Development,scikit-learn,DBSCAN,1038
436,2024-09-18 04:30:14,/artifacts/run_1181/model.onnx,Evaluation,scikit-learn,XGBoost,1181
447,2024-09-18 05:43:34,/artifacts/run_405/model.onnx,Monitoring,scikit-learn,KMeans,405
459,2024-09-18 06:52:09,/artifacts/run_1409/weights.h5,Monitoring,scikit-learn,LDA,1409
466,2024-09-18 07:33:07,/artifacts/run_745/weights.h5,Development,scikit-learn,LightGBM,745
477,2024-09-18 08:09:39,/artifacts/run_718/model.pkl,Monitoring,scikit-learn,XGBoost,718
478,2024-09-18 08:16:40,/artifacts/run_1118/model.pkl,Development,scikit-learn,QDA,1118
492,2024-09-18 09:43:19,/artifacts/run_20/model.pkl,Evaluation,scikit-learn,Gradient Boosting,20
497,2024-09-18 10:09:34,/artifacts/run_161/model.onnx,Development,scikit-learn,LDA,161
506,2024-09-18 10:52:54,/artifacts/run_338/model.pkl,Development,scikit-learn,Decision Tree,338
517,2024-09-18 11:53:50,/artifacts/run_78/weights.h5,Development,scikit-learn,Naive Bayes,78
526,2024-09-18 12:36:50,/artifacts/run_1081/weights.h5,Deployment,scikit-learn,Support Vector Machine,1081
536,2024-09-18 13:27:51,/artifacts/run_197/model.onnx,Monitoring,scikit-learn,DBSCAN,197
541,2024-09-18 14:01:36,/artifacts/run_1454/model.joblib,Development,scikit-learn,QDA,1454
553,2024-09-18 15:20:24,/artifacts/run_170/model.pkl,Development,scikit-learn,KMeans,170
559,2024-09-18 15:38:25,/artifacts/run_144/weights.h5,Deployment,scikit-learn,Random Forest,144
574,2024-09-18 16:50:49,/artifacts/run_521/model.joblib,Evaluation,scikit-learn,Neural Network,521
577,2024-09-18 17:03:32,/artifacts/run_1004/model.pkl,Development,scikit-learn,Support Vector Machine,1004
587,2024-09-18 17:55:09,/artifacts/run_361/model.pkl,Monitoring,scikit-learn,LightGBM,361
596,2024-09-18 18:29:20,/artifacts/run_269/model.joblib,Deployment,scikit-learn,Decision Tree,269
607,2024-09-18 19:27:06,/artifacts/run_45/model.pkl,Development,scikit-learn,K-Nearest Neighbors,45
615,2024-09-18 20:08:54,/artifacts/run_1401/weights.h5,Development,scikit-learn,Gaussian Mixture,1401
623,2024-09-18 20:46:48,/artifacts/run_356/model.pkl,Deployment,scikit-learn,LightGBM,356
638,2024-09-18 22:03:34,/artifacts/run_1230/weights.h5,Evaluation,scikit-learn,QDA,1230
640,2024-09-18 22:17:11,/artifacts/run_293/model.joblib,Deployment,scikit-learn,XGBoost,293
653,2024-09-18 23:37:17,/artifacts/run_822/weights.h5,Development,scikit-learn,Gaussian Mixture,822
665,2024-09-19 00:45:07,/artifacts/run_1057/model.pkl,Monitoring,scikit-learn,XGBoost,1057
667,2024-09-19 00:54:59,/artifacts/run_1055/weights.h5,Development,scikit-learn,Support Vector Machine,1055
681,2024-09-19 02:11:46,/artifacts/run_1175/model.onnx,Development,scikit-learn,DBSCAN,1175
691,2024-09-19 03:15:53,/artifacts/run_98/weights.h5,Evaluation,scikit-learn,Gaussian Mixture,98
701,2024-09-19 04:10:19,/artifacts/run_619/model.pkl,Deployment,scikit-learn,Gradient Boosting,619
704,2024-09-19 04:35:36,/artifacts/run_195/model.pkl,Development,scikit-learn,CatBoost,195
720,2024-09-19 05:57:57,/artifacts/run_297/model.onnx,Deployment,scikit-learn,Gaussian Mixture,297
723,2024-09-19 06:18:43,/artifacts/run_657/model.pkl,Development,scikit-learn,Gaussian Mixture,657
735,2024-09-19 07:23:26,/artifacts/run_321/model.pkl,Monitoring,scikit-learn,Random Forest,321
740,2024-09-19 07:52:27,/artifacts/run_423/weights.h5,Monitoring,scikit-learn,QDA,423
751,2024-09-19 08:48:38,/artifacts/run_1094/weights.h5,Development,scikit-learn,Gradient Boosting,1094
762,2024-09-19 09:59:13,/artifacts/run_1171/model.onnx,Monitoring,scikit-learn,Gaussian Mixture,1171
772,2024-09-19 10:55:13,/artifacts/run_4/weights.h5,Deployment,scikit-learn,K-Nearest Neighbors,4
779,2024-09-19 11:40:51,/artifacts/run_1309/model.pkl,Deployment,scikit-learn,LDA,1309
788,2024-09-19 12:32:21,/artifacts/run_790/weights.h5,Deployment,scikit-learn,CatBoost,790
795,2024-09-19 13:11:34,/artifacts/run_550/model.joblib,Deployment,scikit-learn,KMeans,550
808,2024-09-19 14:18:12,/artifacts/run_388/weights.h5,Development,scikit-learn,Random Forest,388
812,2024-09-19 14:39:14,/artifacts/run_530/model.pkl,Development,scikit-learn,LDA,530
822,2024-09-19 15:35:58,/artifacts/run_801/model.onnx,Deployment,scikit-learn,DBSCAN,801
837,2024-09-19 16:51:44,/artifacts/run_91/model.onnx,Monitoring,scikit-learn,Support Vector Machine,91
844,2024-09-19 17:22:11,/artifacts/run_1355/model.pkl,Deployment,scikit-learn,Naive Bayes,1355
849,2024-09-19 17:51:19,/artifacts/run_1191/weights.h5,Development,scikit-learn,QDA,1191
862,2024-09-19 19:08:38,/artifacts/run_523/weights.h5,Monitoring,scikit-learn,Decision Tree,523
872,2024-09-19 20:04:49,/artifacts/run_1284/model.pkl,Development,scikit-learn,Naive Bayes,1284
879,2024-09-19 20:48:12,/artifacts/run_1363/model.onnx,Monitoring,scikit-learn,Gaussian Mixture,1363
883,2024-09-19 21:09:53,/artifacts/run_1412/model.onnx,Development,scikit-learn,Logistic Regression,1412
897,2024-09-19 22:12:39,/artifacts/run_10/weights.h5,Monitoring,scikit-learn,LightGBM,10
905,2024-09-19 22:53:06,/artifacts/run_1016/model.pkl,Monitoring,scikit-learn,XGBoost,1016
912,2024-09-19 23:31:25,/artifacts/run_479/model.joblib,Deployment,scikit-learn,K-Nearest Neighbors,479
927,2024-09-20 00:50:39,/artifacts/run_659/model.pkl,Development,scikit-learn,XGBoost,659
932,2024-09-20 01:18:40,/artifacts/run_1192/weights.h5,Evaluation,scikit-learn,Neural Network,1192
941,2024-09-20 02:05:19,/artifacts/run_340/model.pkl,Evaluation,scikit-learn,LDA,340
950,2024-09-20 02:54:27,/artifacts/run_1204/weights.h5,Development,scikit-learn,Gradient Boosting,1204
955,2024-09-20 03:22:36,/artifacts/run_622/model.onnx,Deployment,scikit-learn,QDA,622
966,2024-09-20 04:29:39,/artifacts/run_1428/model.pkl,Evaluation,scikit-learn,DBSCAN,1428
976,2024-09-20 05:39:51,/artifacts/run_1235/weights.h5,Evaluation,scikit-learn,KMeans,1235
989,2024-09-20 06:49:47,/artifacts/run_221/model.joblib,Monitoring,scikit-learn,DBSCAN,221
991,2024-09-20 07:00:47,/artifacts/run_672/model.onnx,Development,scikit-learn,QDA,672
1000,2024-09-20 07:39:04,/artifacts/run_403/model.pkl,Deployment,scikit-learn,Naive Bayes,403
