nombre_hp,id_run,valor_json,dtype
min_samples_leaf,1113,"{""value"": 7}",int
dropout,653,"{""value"": 0.49}",float
num_epochs,1487,"{""value"": 15}",int
subsample,1007,"{""value"": 0.52}",float
loss_function,767,"{""value"": ""cross_entropy""}",enum
max_depth,1404,"{""value"": 23}",int
optimizer,1191,"{""value"": ""adamw""}",enum
weight_decay,76,"{""value"": 0.00019}",float
colsample_bytree,1107,"{""value"": 0.60}",float
patience,199,"{""value"": 8}",int
min_samples_leaf,446,"{""value"": 4}",int
num_epochs,806,"{""value"": 148}",int
early_stopping_rounds,270,"{""value"": 9}",int
dropout,969,"{""value"": 0.40}",float
activation,943,"{""value"": ""tanh""}",enum
random_seed,117,"{""value"": 73930}",int
hidden_size,1261,"{""value"": 128}",int
num_layers,488,"{""value"": 10}",int
momentum,1452,"{""value"": 0.83}",float
learning_rate,788,"{""value"": 0.00182}",float
min_samples_split,1116,"{""value"": 10}",int
batch_size,1023,"{""value"": 32}",int
max_depth,112,"{""value"": 21}",int
batch_size,320,"{""value"": 16}",int
early_stopping_rounds,1297,"{""value"": 50}",int
hidden_size,662,"{""value"": 16}",int
dropout,58,"{""value"": 0.01}",float
min_samples_split,18,"{""value"": 11}",int
num_layers,1169,"{""value"": 8}",int
num_epochs,840,"{""value"": 33}",int
momentum,666,"{""value"": 0.35}",float
subsample,8,"{""value"": 0.67}",float
loss_function,83,"{""value"": ""mae""}",enum
min_samples_leaf,1381,"{""value"": 5}",int
weight_decay,404,"{""value"": 0.00104}",float
activation,516,"{""value"": ""selu""}",enum
regularization_lambda,1240,"{""value"": 0.43}",float
optimizer,498,"{""value"": ""adamw""}",enum
random_seed,1084,"{""value"": 77515}",int
learning_rate,357,"{""value"": 0.00612}",float
colsample_bytree,1267,"{""value"": 0.94}",float
patience,837,"{""value"": 9}",int
learning_rate,85,"{""value"": 0.00209}",float
batch_size,1468,"{""value"": 16}",int
hidden_size,1224,"{""value"": 128}",int
num_epochs,411,"{""value"": 164}",int
subsample,930,"{""value"": 0.79}",float
dropout,1353,"{""value"": 0.49}",float
colsample_bytree,560,"{""value"": 0.63}",float
momentum,155,"{""value"": 0.68}",float
loss_function,1198,"{""value"": ""mae""}",enum
min_samples_leaf,638,"{""value"": 7}",int
optimizer,135,"{""value"": ""adam""}",enum
weight_decay,904,"{""value"": 0.00559}",float
num_layers,79,"{""value"": 2}",int
early_stopping_rounds,49,"{""value"": 8}",int
regularization_lambda,709,"{""value"": 0.01}",float
random_seed,371,"{""value"": 68079}",int
min_samples_split,1396,"{""value"": 7}",int
patience,412,"{""value"": 20}",int
max_depth,1431,"{""value"": 14}",int
activation,702,"{""value"": ""sigmoid""}",enum
min_samples_leaf,1142,"{""value"": 3}",int
dropout,163,"{""value"": 0.00}",float
optimizer,921,"{""value"": ""sgd""}",enum
num_layers,70,"{""value"": 4}",int
early_stopping_rounds,243,"{""value"": 28}",int
learning_rate,587,"{""value"": 0.00955}",float
weight_decay,50,"{""value"": 0.00270}",float
random_seed,749,"{""value"": 96757}",int
batch_size,1161,"{""value"": 64}",int
hidden_size,994,"{""value"": 128}",int
colsample_bytree,361,"{""value"": 0.73}",float
regularization_lambda,832,"{""value"": 0.07}",float
min_samples_split,329,"{""value"": 14}",int
loss_function,389,"{""value"": ""mse""}",enum
max_depth,1290,"{""value"": 20}",int
num_epochs,984,"{""value"": 62}",int
activation,470,"{""value"": ""relu""}",enum
momentum,696,"{""value"": 0.05}",float
subsample,322,"{""value"": 0.98}",float
patience,52,"{""value"": 4}",int
momentum,1355,"{""value"": 0.17}",float
hidden_size,1500,"{""value"": 16}",int
min_samples_split,1484,"{""value"": 14}",int
learning_rate,616,"{""value"": 0.00235}",float
colsample_bytree,624,"{""value"": 0.78}",float
loss_function,263,"{""value"": ""mse""}",enum
patience,926,"{""value"": 10}",int
optimizer,1037,"{""value"": ""sgd""}",enum
activation,196,"{""value"": ""tanh""}",enum
regularization_lambda,920,"{""value"": 0.18}",float
dropout,823,"{""value"": 0.60}",float
num_layers,387,"{""value"": 7}",int
early_stopping_rounds,1461,"{""value"": 24}",int
subsample,1132,"{""value"": 0.55}",float
random_seed,384,"{""value"": 47157}",int
min_samples_leaf,1378,"{""value"": 5}",int
max_depth,1342,"{""value"": 7}",int
weight_decay,363,"{""value"": 0.00617}",float
batch_size,342,"{""value"": 16}",int
early_stopping_rounds,136,"{""value"": 46}",int
subsample,993,"{""value"": 0.63}",float
random_seed,670,"{""value"": 25854}",int
min_samples_leaf,861,"{""value"": 3}",int
max_depth,576,"{""value"": 16}",int
weight_decay,1477,"{""value"": 0.00257}",float
batch_size,1017,"{""value"": 32}",int
momentum,928,"{""value"": 0.25}",float
min_samples_split,551,"{""value"": 16}",int
learning_rate,168,"{""value"": 0.00653}",float
loss_function,862,"{""value"": ""cross_entropy""}",enum
num_epochs,1489,"{""value"": 197}",int
patience,908,"{""value"": 5}",int
optimizer,681,"{""value"": ""rmsprop""}",enum
activation,419,"{""value"": ""sigmoid""}",enum
regularization_lambda,567,"{""value"": 0.84}",float
dropout,942,"{""value"": 0.05}",float
num_layers,596,"{""value"": 4}",int
early_stopping_rounds,273,"{""value"": 34}",int
subsample,1299,"{""value"": 0.90}",float
random_seed,407,"{""value"": 5937}",int
max_depth,1003,"{""value"": 5}",int
weight_decay,1135,"{""value"": 0.00798}",float
batch_size,1086,"{""value"": 32}",int
momentum,937,"{""value"": 0.86}",float
hidden_size,1286,"{""value"": 32}",int
min_samples_split,269,"{""value"": 9}",int
learning_rate,56,"{""value"": 0.00329}",float
colsample_bytree,429,"{""value"": 0.56}",float
loss_function,694,"{""value"": ""mae""}",enum
num_epochs,1380,"{""value"": 165}",int
patience,487,"{""value"": 10}",int
optimizer,417,"{""value"": ""rmsprop""}",enum
activation,449,"{""value"": ""relu""}",enum
regularization_lambda,116,"{""value"": 1.00}",float
dropout,436,"{""value"": 0.57}",float
learning_rate,1162,"{""value"": 0.00920}",float
colsample_bytree,1408,"{""value"": 0.61}",float
patience,1249,"{""value"": 9}",int
max_depth,184,"{""value"": 15}",int
batch_size,890,"{""value"": 128}",int
early_stopping_rounds,1327,"{""value"": 9}",int
hidden_size,990,"{""value"": 256}",int
dropout,604,"{""value"": 0.11}",float
min_samples_split,886,"{""value"": 5}",int
num_layers,291,"{""value"": 7}",int
num_epochs,739,"{""value"": 165}",int
momentum,1104,"{""value"": 0.90}",float
subsample,1277,"{""value"": 0.93}",float
loss_function,19,"{""value"": ""huber""}",enum
min_samples_leaf,855,"{""value"": 7}",int
weight_decay,474,"{""value"": 0.00141}",float
activation,122,"{""value"": ""selu""}",enum
regularization_lambda,444,"{""value"": 0.47}",float
optimizer,1437,"{""value"": ""rmsprop""}",enum
random_seed,30,"{""value"": 40782}",int
weight_decay,925,"{""value"": 0.00433}",float
momentum,1245,"{""value"": 0.02}",float
random_seed,402,"{""value"": 22161}",int
num_layers,893,"{""value"": 4}",int
patience,157,"{""value"": 16}",int
learning_rate,1167,"{""value"": 0.00687}",float
dropout,876,"{""value"": 0.24}",float
optimizer,794,"{""value"": ""sgd""}",enum
min_samples_split,569,"{""value"": 4}",int
activation,140,"{""value"": ""relu""}",enum
subsample,872,"{""value"": 0.80}",float
hidden_size,1159,"{""value"": 32}",int
max_depth,882,"{""value"": 5}",int
colsample_bytree,1409,"{""value"": 0.99}",float
early_stopping_rounds,451,"{""value"": 27}",int
min_samples_leaf,352,"{""value"": 9}",int
batch_size,22,"{""value"": 16}",int
loss_function,1211,"{""value"": ""mse""}",enum
num_epochs,1160,"{""value"": 54}",int
patience,21,"{""value"": 5}",int
min_samples_leaf,1090,"{""value"": 1}",int
num_epochs,813,"{""value"": 125}",int
early_stopping_rounds,768,"{""value"": 20}",int
dropout,1392,"{""value"": 0.35}",float
activation,743,"{""value"": ""gelu""}",enum
random_seed,1388,"{""value"": 60544}",int
hidden_size,1337,"{""value"": 256}",int
num_layers,87,"{""value"": 8}",int
momentum,133,"{""value"": 0.87}",float
learning_rate,924,"{""value"": 0.00237}",float
min_samples_split,1139,"{""value"": 14}",int
batch_size,607,"{""value"": 16}",int
subsample,1127,"{""value"": 0.81}",float
regularization_lambda,324,"{""value"": 0.89}",float
loss_function,380,"{""value"": ""cross_entropy""}",enum
max_depth,479,"{""value"": 6}",int
optimizer,1340,"{""value"": ""sgd""}",enum
weight_decay,684,"{""value"": 0.00436}",float
colsample_bytree,789,"{""value"": 0.59}",float
optimizer,935,"{""value"": ""adamw""}",enum
subsample,426,"{""value"": 0.74}",float
learning_rate,1412,"{""value"": 0.00894}",float
max_depth,690,"{""value"": 17}",int
weight_decay,1056,"{""value"": 0.00077}",float
num_epochs,88,"{""value"": 151}",int
colsample_bytree,1384,"{""value"": 1.00}",float
momentum,963,"{""value"": 0.27}",float
early_stopping_rounds,864,"{""value"": 32}",int
patience,80,"{""value"": 16}",int
hidden_size,602,"{""value"": 512}",int
dropout,1375,"{""value"": 0.03}",float
num_layers,1320,"{""value"": 7}",int
loss_function,845,"{""value"": ""mse""}",enum
min_samples_split,334,"{""value"": 7}",int
min_samples_leaf,147,"{""value"": 9}",int
random_seed,554,"{""value"": 79229}",int
batch_size,237,"{""value"": 256}",int
regularization_lambda,1444,"{""value"": 0.28}",float
weight_decay,1393,"{""value"": 0.00965}",float
regularization_lambda,300,"{""value"": 0.59}",float
min_samples_leaf,1379,"{""value"": 9}",int
min_samples_split,265,"{""value"": 15}",int
num_epochs,124,"{""value"": 6}",int
batch_size,1076,"{""value"": 128}",int
subsample,195,"{""value"": 0.88}",float
patience,575,"{""value"": 5}",int
loss_function,753,"{""value"": ""huber""}",enum
random_seed,339,"{""value"": 73027}",int
optimizer,171,"{""value"": ""adamw""}",enum
colsample_bytree,1370,"{""value"": 0.82}",float
momentum,962,"{""value"": 0.95}",float
learning_rate,530,"{""value"": 0.00270}",float
num_layers,170,"{""value"": 4}",int
early_stopping_rounds,2,"{""value"": 16}",int
max_depth,1343,"{""value"": 6}",int
dropout,671,"{""value"": 0.23}",float
activation,814,"{""value"": ""relu""}",enum
hidden_size,45,"{""value"": 64}",int
num_epochs,1146,"{""value"": 135}",int
momentum,831,"{""value"": 0.22}",float
loss_function,323,"{""value"": ""mse""}",enum
max_depth,821,"{""value"": 14}",int
batch_size,478,"{""value"": 16}",int
patience,445,"{""value"": 13}",int
optimizer,338,"{""value"": ""adamw""}",enum
dropout,1260,"{""value"": 0.39}",float
random_seed,1268,"{""value"": 56646}",int
colsample_bytree,1417,"{""value"": 0.51}",float
subsample,1227,"{""value"": 0.97}",float
min_samples_leaf,194,"{""value"": 8}",int
num_layers,812,"{""value"": 6}",int
activation,1018,"{""value"": ""gelu""}",enum
early_stopping_rounds,236,"{""value"": 25}",int
hidden_size,839,"{""value"": 32}",int
learning_rate,561,"{""value"": 0.00217}",float
min_samples_split,958,"{""value"": 8}",int
weight_decay,1050,"{""value"": 0.00088}",float
patience,46,"{""value"": 7}",int
min_samples_leaf,201,"{""value"": 3}",int
weight_decay,772,"{""value"": 0.00961}",float
batch_size,1040,"{""value"": 256}",int
momentum,310,"{""value"": 0.31}",float
early_stopping_rounds,933,"{""value"": 37}",int
learning_rate,751,"{""value"": 0.00924}",float
random_seed,652,"{""value"": 48238}",int
dropout,1476,"{""value"": 0.40}",float
min_samples_split,160,"{""value"": 9}",int
colsample_bytree,486,"{""value"": 0.52}",float
loss_function,1470,"{""value"": ""huber""}",enum
optimizer,593,"{""value"": ""adamw""}",enum
activation,1356,"{""value"": ""gelu""}",enum
hidden_size,1192,"{""value"": 16}",int
num_epochs,532,"{""value"": 52}",int
regularization_lambda,1294,"{""value"": 0.26}",float
num_layers,674,"{""value"": 6}",int
subsample,476,"{""value"": 0.55}",float
max_depth,801,"{""value"": 7}",int
patience,1338,"{""value"": 10}",int
random_seed,289,"{""value"": 37891}",int
weight_decay,413,"{""value"": 0.00324}",float
hidden_size,1471,"{""value"": 32}",int
num_layers,1287,"{""value"": 10}",int
subsample,493,"{""value"": 0.91}",float
min_samples_split,849,"{""value"": 19}",int
early_stopping_rounds,987,"{""value"": 22}",int
max_depth,1026,"{""value"": 7}",int
activation,1061,"{""value"": ""relu""}",enum
loss_function,1163,"{""value"": ""mse""}",enum
optimizer,134,"{""value"": ""rmsprop""}",enum
batch_size,1292,"{""value"": 64}",int
momentum,803,"{""value"": 0.77}",float
regularization_lambda,203,"{""value"": 0.21}",float
learning_rate,1052,"{""value"": 0.00210}",float
min_samples_leaf,401,"{""value"": 9}",int
dropout,144,"{""value"": 0.39}",float
num_epochs,458,"{""value"": 88}",int
colsample_bytree,398,"{""value"": 0.96}",float
learning_rate,1306,"{""value"": 0.00208}",float
max_depth,1280,"{""value"": 10}",int
dropout,181,"{""value"": 0.39}",float
activation,830,"{""value"": ""gelu""}",enum
hidden_size,518,"{""value"": 16}",int
weight_decay,420,"{""value"": 0.00339}",float
regularization_lambda,108,"{""value"": 0.84}",float
min_samples_split,220,"{""value"": 2}",int
num_epochs,1313,"{""value"": 82}",int
batch_size,528,"{""value"": 256}",int
subsample,1247,"{""value"": 0.98}",float
patience,1351,"{""value"": 10}",int
random_seed,1170,"{""value"": 75210}",int
optimizer,1152,"{""value"": ""rmsprop""}",enum
colsample_bytree,1000,"{""value"": 0.70}",float
momentum,89,"{""value"": 0.41}",float
random_seed,721,"{""value"": 81614}",int
colsample_bytree,588,"{""value"": 0.71}",float
subsample,211,"{""value"": 0.75}",float
min_samples_leaf,311,"{""value"": 8}",int
num_layers,1391,"{""value"": 6}",int
activation,1100,"{""value"": ""selu""}",enum
early_stopping_rounds,1047,"{""value"": 5}",int
regularization_lambda,415,"{""value"": 0.54}",float
hidden_size,128,"{""value"": 256}",int
learning_rate,1443,"{""value"": 0.00818}",float
min_samples_split,1399,"{""value"": 3}",int
weight_decay,909,"{""value"": 0.00647}",float
num_epochs,603,"{""value"": 8}",int
momentum,661,"{""value"": 0.15}",float
loss_function,1304,"{""value"": ""mae""}",enum
max_depth,12,"{""value"": 14}",int
batch_size,1228,"{""value"": 16}",int
patience,447,"{""value"": 9}",int
optimizer,239,"{""value"": ""sgd""}",enum
dropout,1315,"{""value"": 0.27}",float
dropout,60,"{""value"": 0.26}",float
random_seed,889,"{""value"": 91009}",int
colsample_bytree,1114,"{""value"": 0.73}",float
subsample,468,"{""value"": 0.65}",float
min_samples_leaf,545,"{""value"": 7}",int
num_layers,368,"{""value"": 7}",int
activation,303,"{""value"": ""tanh""}",enum
early_stopping_rounds,167,"{""value"": 31}",int
regularization_lambda,927,"{""value"": 0.60}",float
hidden_size,275,"{""value"": 32}",int
learning_rate,271,"{""value"": 0.00271}",float
min_samples_split,456,"{""value"": 6}",int
weight_decay,777,"{""value"": 0.00626}",float
momentum,188,"{""value"": 0.96}",float
loss_function,55,"{""value"": ""mse""}",enum
max_depth,255,"{""value"": 17}",int
batch_size,440,"{""value"": 128}",int
patience,853,"{""value"": 14}",int
optimizer,524,"{""value"": ""sgd""}",enum
loss_function,1499,"{""value"": ""huber""}",enum
dropout,879,"{""value"": 0.29}",float
weight_decay,708,"{""value"": 0.00801}",float
colsample_bytree,1182,"{""value"": 0.58}",float
activation,529,"{""value"": ""tanh""}",enum
patience,1181,"{""value"": 16}",int
regularization_lambda,534,"{""value"": 0.49}",float
hidden_size,169,"{""value"": 512}",int
min_samples_leaf,1214,"{""value"": 8}",int
min_samples_split,107,"{""value"": 4}",int
batch_size,430,"{""value"": 16}",int
early_stopping_rounds,906,"{""value"": 20}",int
random_seed,364,"{""value"": 80092}",int
num_epochs,764,"{""value"": 183}",int
subsample,730,"{""value"": 0.62}",float
optimizer,793,"{""value"": ""sgd""}",enum
momentum,297,"{""value"": 0.45}",float
max_depth,1213,"{""value"": 16}",int
learning_rate,1241,"{""value"": 0.00542}",float
num_layers,343,"{""value"": 2}",int
subsample,905,"{""value"": 0.75}",float
learning_rate,386,"{""value"": 0.00816}",float
max_depth,1015,"{""value"": 9}",int
weight_decay,922,"{""value"": 0.00472}",float
num_epochs,11,"{""value"": 149}",int
colsample_bytree,1022,"{""value"": 0.83}",float
momentum,1451,"{""value"": 0.61}",float
early_stopping_rounds,981,"{""value"": 38}",int
patience,996,"{""value"": 11}",int
hidden_size,612,"{""value"": 128}",int
dropout,858,"{""value"": 0.07}",float
num_layers,701,"{""value"": 4}",int
loss_function,1031,"{""value"": ""mae""}",enum
min_samples_split,465,"{""value"": 19}",int
min_samples_leaf,1334,"{""value"": 5}",int
activation,897,"{""value"": ""sigmoid""}",enum
random_seed,1166,"{""value"": 62546}",int
batch_size,485,"{""value"": 16}",int
regularization_lambda,114,"{""value"": 0.86}",float
optimizer,1080,"{""value"": ""sgd""}",enum
early_stopping_rounds,180,"{""value"": 19}",int
loss_function,235,"{""value"": ""mse""}",enum
dropout,1296,"{""value"": 0.33}",float
num_epochs,233,"{""value"": 21}",int
momentum,69,"{""value"": 0.00}",float
random_seed,808,"{""value"": 95191}",int
colsample_bytree,1323,"{""value"": 0.75}",float
regularization_lambda,537,"{""value"": 0.60}",float
num_layers,1418,"{""value"": 1}",int
patience,1303,"{""value"": 19}",int
min_samples_split,1071,"{""value"": 5}",int
learning_rate,1332,"{""value"": 0.00761}",float
weight_decay,1134,"{""value"": 0.00282}",float
activation,919,"{""value"": ""selu""}",enum
subsample,197,"{""value"": 0.68}",float
min_samples_leaf,754,"{""value"": 9}",int
max_depth,466,"{""value"": 18}",int
optimizer,290,"{""value"": ""rmsprop""}",enum
batch_size,1255,"{""value"": 128}",int
early_stopping_rounds,1092,"{""value"": 28}",int
optimizer,854,"{""value"": ""adam""}",enum
random_seed,1368,"{""value"": 90208}",int
num_epochs,74,"{""value"": 76}",int
momentum,350,"{""value"": 0.42}",float
hidden_size,71,"{""value"": 32}",int
max_depth,716,"{""value"": 18}",int
num_layers,277,"{""value"": 4}",int
batch_size,120,"{""value"": 64}",int
activation,738,"{""value"": ""gelu""}",enum
regularization_lambda,1154,"{""value"": 0.94}",float
loss_function,704,"{""value"": ""huber""}",enum
learning_rate,916,"{""value"": 0.00674}",float
weight_decay,1447,"{""value"": 0.00535}",float
subsample,95,"{""value"": 0.54}",float
min_samples_leaf,1001,"{""value"": 7}",int
colsample_bytree,728,"{""value"": 0.97}",float
patience,260,"{""value"": 20}",int
min_samples_split,1401,"{""value"": 12}",int
batch_size,249,"{""value"": 256}",int
momentum,139,"{""value"": 0.80}",float
regularization_lambda,691,"{""value"": 0.78}",float
learning_rate,707,"{""value"": 0.00324}",float
min_samples_leaf,145,"{""value"": 3}",int
dropout,215,"{""value"": 0.28}",float
num_epochs,308,"{""value"": 86}",int
colsample_bytree,896,"{""value"": 0.71}",float
patience,750,"{""value"": 18}",int
random_seed,857,"{""value"": 73912}",int
weight_decay,1346,"{""value"": 0.00678}",float
hidden_size,907,"{""value"": 128}",int
num_layers,747,"{""value"": 9}",int
min_samples_split,1138,"{""value"": 14}",int
early_stopping_rounds,1427,"{""value"": 16}",int
max_depth,428,"{""value"": 20}",int
activation,81,"{""value"": ""gelu""}",enum
loss_function,317,"{""value"": ""mae""}",enum
optimizer,123,"{""value"": ""adamw""}",enum
patience,667,"{""value"": 3}",int
random_seed,111,"{""value"": 2201}",int
weight_decay,1363,"{""value"": 0.00884}",float
hidden_size,325,"{""value"": 128}",int
num_layers,583,"{""value"": 5}",int
subsample,1311,"{""value"": 0.81}",float
min_samples_split,1136,"{""value"": 10}",int
early_stopping_rounds,1416,"{""value"": 5}",int
max_depth,932,"{""value"": 3}",int
activation,359,"{""value"": ""selu""}",enum
loss_function,349,"{""value"": ""mse""}",enum
optimizer,113,"{""value"": ""adamw""}",enum
batch_size,40,"{""value"": 16}",int
momentum,732,"{""value"": 0.56}",float
regularization_lambda,685,"{""value"": 0.06}",float
learning_rate,1147,"{""value"": 0.00301}",float
min_samples_leaf,949,"{""value"": 6}",int
dropout,379,"{""value"": 0.02}",float
num_epochs,548,"{""value"": 11}",int
colsample_bytree,462,"{""value"": 0.64}",float
momentum,381,"{""value"": 0.83}",float
random_seed,77,"{""value"": 32525}",int
num_layers,1322,"{""value"": 5}",int
patience,799,"{""value"": 14}",int
dropout,614,"{""value"": 0.26}",float
optimizer,663,"{""value"": ""adamw""}",enum
min_samples_split,1465,"{""value"": 10}",int
activation,1034,"{""value"": ""tanh""}",enum
subsample,947,"{""value"": 0.64}",float
hidden_size,91,"{""value"": 32}",int
max_depth,312,"{""value"": 24}",int
colsample_bytree,36,"{""value"": 0.68}",float
early_stopping_rounds,1445,"{""value"": 49}",int
min_samples_leaf,278,"{""value"": 9}",int
batch_size,1281,"{""value"": 32}",int
loss_function,1053,"{""value"": ""cross_entropy""}",enum
num_epochs,818,"{""value"": 11}",int
regularization_lambda,911,"{""value"": 0.95}",float
weight_decay,1456,"{""value"": 0.00671}",float
num_layers,1385,"{""value"": 10}",int
subsample,121,"{""value"": 0.74}",float
patience,514,"{""value"": 15}",int
min_samples_leaf,539,"{""value"": 2}",int
weight_decay,266,"{""value"": 0.00850}",float
batch_size,244,"{""value"": 16}",int
momentum,309,"{""value"": 0.49}",float
early_stopping_rounds,1243,"{""value"": 36}",int
learning_rate,1164,"{""value"": 0.00348}",float
random_seed,1436,"{""value"": 46996}",int
dropout,779,"{""value"": 0.12}",float
min_samples_split,1020,"{""value"": 20}",int
colsample_bytree,1428,"{""value"": 0.83}",float
loss_function,305,"{""value"": ""mae""}",enum
optimizer,500,"{""value"": ""rmsprop""}",enum
activation,1458,"{""value"": ""sigmoid""}",enum
hidden_size,1345,"{""value"": 16}",int
num_epochs,247,"{""value"": 79}",int
regularization_lambda,758,"{""value"": 0.31}",float
subsample,785,"{""value"": 0.92}",float
optimizer,689,"{""value"": ""sgd""}",enum
momentum,376,"{""value"": 0.62}",float
max_depth,1036,"{""value"": 5}",int
learning_rate,676,"{""value"": 0.00123}",float
num_layers,546,"{""value"": 6}",int
loss_function,318,"{""value"": ""mae""}",enum
dropout,733,"{""value"": 0.15}",float
weight_decay,1197,"{""value"": 0.00761}",float
colsample_bytree,1124,"{""value"": 0.62}",float
activation,1339,"{""value"": ""tanh""}",enum
patience,835,"{""value"": 3}",int
regularization_lambda,393,"{""value"": 0.68}",float
hidden_size,1264,"{""value"": 64}",int
min_samples_leaf,35,"{""value"": 5}",int
batch_size,1329,"{""value"": 32}",int
early_stopping_rounds,245,"{""value"": 36}",int
random_seed,370,"{""value"": 64360}",int
num_epochs,1276,"{""value"": 146}",int
num_layers,936,"{""value"": 1}",int
early_stopping_rounds,999,"{""value"": 15}",int
regularization_lambda,1068,"{""value"": 0.55}",float
random_seed,780,"{""value"": 42098}",int
min_samples_split,1049,"{""value"": 20}",int
patience,955,"{""value"": 16}",int
max_depth,848,"{""value"": 3}",int
activation,509,"{""value"": ""gelu""}",enum
learning_rate,336,"{""value"": 0.00474}",float
batch_size,1490,"{""value"": 32}",int
hidden_size,1403,"{""value"": 128}",int
num_epochs,256,"{""value"": 93}",int
dropout,92,"{""value"": 0.42}",float
colsample_bytree,276,"{""value"": 0.58}",float
momentum,720,"{""value"": 0.94}",float
min_samples_leaf,621,"{""value"": 8}",int
optimizer,1231,"{""value"": ""sgd""}",enum
weight_decay,1300,"{""value"": 0.00121}",float
early_stopping_rounds,423,"{""value"": 31}",int
loss_function,1400,"{""value"": ""mae""}",enum
dropout,365,"{""value"": 0.25}",float
num_epochs,669,"{""value"": 185}",int
momentum,572,"{""value"": 0.69}",float
random_seed,1407,"{""value"": 20553}",int
colsample_bytree,27,"{""value"": 0.58}",float
regularization_lambda,573,"{""value"": 0.93}",float
num_layers,452,"{""value"": 4}",int
patience,786,"{""value"": 7}",int
min_samples_split,931,"{""value"": 4}",int
learning_rate,254,"{""value"": 0.00885}",float
weight_decay,581,"{""value"": 0.00197}",float
activation,692,"{""value"": ""tanh""}",enum
subsample,1206,"{""value"": 0.77}",float
hidden_size,574,"{""value"": 32}",int
min_samples_leaf,710,"{""value"": 4}",int
max_depth,328,"{""value"": 21}",int
optimizer,1495,"{""value"": ""adamw""}",enum
batch_size,766,"{""value"": 32}",int
loss_function,1046,"{""value"": ""mae""}",enum
optimizer,62,"{""value"": ""sgd""}",enum
batch_size,997,"{""value"": 64}",int
momentum,1307,"{""value"": 0.50}",float
regularization_lambda,1087,"{""value"": 0.59}",float
learning_rate,421,"{""value"": 0.00318}",float
min_samples_leaf,842,"{""value"": 8}",int
dropout,250,"{""value"": 0.47}",float
num_epochs,1282,"{""value"": 25}",int
colsample_bytree,992,"{""value"": 0.71}",float
patience,137,"{""value"": 7}",int
random_seed,202,"{""value"": 42699}",int
weight_decay,715,"{""value"": 0.00275}",float
hidden_size,424,"{""value"": 64}",int
num_layers,664,"{""value"": 4}",int
subsample,796,"{""value"": 0.87}",float
early_stopping_rounds,72,"{""value"": 10}",int
max_depth,253,"{""value"": 11}",int
activation,1155,"{""value"": ""sigmoid""}",enum
subsample,131,"{""value"": 0.60}",float
random_seed,520,"{""value"": 76115}",int
min_samples_split,1367,"{""value"": 17}",int
colsample_bytree,302,"{""value"": 0.73}",float
activation,507,"{""value"": ""sigmoid""}",enum
momentum,741,"{""value"": 0.41}",float
hidden_size,525,"{""value"": 128}",int
learning_rate,182,"{""value"": 0.00450}",float
min_samples_leaf,246,"{""value"": 10}",int
optimizer,1119,"{""value"": ""adam""}",enum
num_epochs,390,"{""value"": 67}",int
regularization_lambda,1129,"{""value"": 0.49}",float
max_depth,550,"{""value"": 3}",int
loss_function,427,"{""value"": ""cross_entropy""}",enum
num_layers,703,"{""value"": 5}",int
patience,355,"{""value"": 16}",int
weight_decay,1210,"{""value"": 0.00770}",float
early_stopping_rounds,360,"{""value"": 30}",int
dropout,1305,"{""value"": 0.22}",float
batch_size,1016,"{""value"": 32}",int
regularization_lambda,606,"{""value"": 0.84}",float
loss_function,1002,"{""value"": ""huber""}",enum
learning_rate,887,"{""value"": 0.00818}",float
dropout,1389,"{""value"": 0.18}",float
weight_decay,1273,"{""value"": 0.00391}",float
subsample,687,"{""value"": 0.74}",float
min_samples_leaf,1295,"{""value"": 2}",int
patience,1310,"{""value"": 18}",int
min_samples_split,286,"{""value"": 2}",int
early_stopping_rounds,1291,"{""value"": 19}",int
optimizer,641,"{""value"": ""adam""}",enum
random_seed,827,"{""value"": 3192}",int
num_epochs,1035,"{""value"": 85}",int
momentum,634,"{""value"": 0.42}",float
hidden_size,944,"{""value"": 256}",int
max_depth,1044,"{""value"": 16}",int
num_layers,1285,"{""value"": 7}",int
batch_size,1019,"{""value"": 128}",int
activation,871,"{""value"": ""relu""}",enum
patience,1454,"{""value"": 7}",int
optimizer,210,"{""value"": ""sgd""}",enum
activation,1083,"{""value"": ""gelu""}",enum
regularization_lambda,1312,"{""value"": 0.31}",float
dropout,1110,"{""value"": 0.37}",float
num_layers,1270,"{""value"": 5}",int
early_stopping_rounds,101,"{""value"": 49}",int
subsample,187,"{""value"": 0.59}",float
min_samples_leaf,686,"{""value"": 6}",int
max_depth,1288,"{""value"": 4}",int
weight_decay,1266,"{""value"": 0.00328}",float
batch_size,1103,"{""value"": 128}",int
momentum,326,"{""value"": 0.43}",float
hidden_size,828,"{""value"": 16}",int
min_samples_split,331,"{""value"": 14}",int
learning_rate,25,"{""value"": 0.00386}",float
colsample_bytree,23,"{""value"": 0.55}",float
loss_function,811,"{""value"": ""mse""}",enum
num_epochs,712,"{""value"": 90}",int
dropout,1275,"{""value"": 0.39}",float
colsample_bytree,952,"{""value"": 0.84}",float
momentum,1480,"{""value"": 0.97}",float
loss_function,1089,"{""value"": ""mse""}",enum
min_samples_leaf,895,"{""value"": 7}",int
optimizer,66,"{""value"": ""adamw""}",enum
weight_decay,610,"{""value"": 0.00285}",float
num_layers,90,"{""value"": 8}",int
